id_jadwal,nama_kereta,nomor_kereta,stasiun_asal,stasiun_tujuan,tanggal_berangkat,jam_berangkat,jam_tiba,kelas,harga_tiket,status
JKA00844,Gajayana,KA116,Yogyakarta,Pasar Senen,19 May 2025,23:20,07:40:00,Bisnis,95351,Terlambat
JKA02072,Bima,KA394,Kediri,Jember,06/05/2025,18:40,21:10,Bisnis,746246,Terlambat
JKA01616,Argo Parahyangan,KA130,Cirebon,Surabaya Pasarturi,01/02/2024,15:25,11:50,Bisnis ,73291,Dibatalkan
JKA01722,Argo Bromo Anggrek,KA804,Madiun,Jakarta Kota,2025-06-29,00.50,10:40:00,Bisnis,150613,Dibatalkan
JKA01768,Turangga,KA191,Surabaya Gubeng,Malang,13-01-2024,17:35,15:45,Eksekutif,146828,TERLAMBAT
JKA01816,Argo Parahyangan,KA290,Jakarta Kota,Purwokerto,2025-02-28,22:40:00,01.30,EKONOMI,152705,Dibatalkan
JKA01456,Matarmaja,KA768,Pasar Senen,Malang,18-08-2025,06:10,22:40,Eksekutif,99446,tepat waktu
JKA01156,Argo Parahyangan,KA779,Jakarta Kota,Purwokerto,03-09-2024,22:35:00,23:10:00, Eksekutif,203424,tepat waktu
JKA01809,Gaya Baru Malam,KA998,Gambir,Kediri,21 May 2025,00:05:00,11:05,Eksekutif,402753,Dibatalkan
JKA01236,Argo Bromo Anggrek,KA333,Purwokerto,Gambir,18-03-2025,14:30,20.20,Bisnis,403245,-
JKA00066,Taksaka,KA999,Cirebon,Jember,17/01/2024,22.10,13.00,Bisnis,751825,TERLAMBAT
JKA00912,Argo Bromo Anggrek,KA240,Surabaya Pasarturi,Kediri,2024-10-16,03:05:00,06:40,EKONOMI,102595,tepat waktu
JKA01989,Gajayana,KA940,Madiun,Surabaya Pasarturi,01/12/2024,06.10,22:40,Bisnis ,99734,Tepat Waktu
JKA02485,Bengawan,KA314,Surabaya Gubeng,Semarang Tawang,21/06/2025,17.50,02.35,Bisnis ,95891,Tepat Waktu
JKA02413,Matarmaja,KA781,Solo Balapan,Semarang Tawang,18 Apr 2025,12.25,06.45,EKONOMI,104078,Terlambat
JKA00763,Serayu,KA904,Gambir,Kediri,2025-07-03,03:35:00,15:55:00,EKONOMI,98209,null
JKA02756,Matarmaja,KA329,Jakarta Kota,Kediri,05 Feb 2024,14:20:00,14:20,Bisnis,195106,Tepat Waktu
JKA01554,Sembrani,KA189,Solo Balapan,Bandung,05/05/2025,17.50,14:50,Bisnis,199492,Terlambat
JKA01383,Lodaya,KA877,Gambir,Kediri,27/01/2024,18:25:00,06:40,Eksekutif,46123,Dibatalkan
JKA02713,Sembrani,KA242,Madiun,Pasar Senen,08/04/2025,18:05,19:40:00,eksekutif,149070,-
JKA02157,Kahuripan,KA422,Bandung,Jember,2024-05-05,19.45,05:40,eksekutif,498852,Tepat Waktu
JKA01630,Sancaka,KA482,Jember,Yogyakarta,05 Jan 2024,03.25,17.05,Eksekutif,148657,
JKA01007,Gaya Baru Malam,KA428,Kediri,Solo Balapan,16/07/2024,00:45:00,04:15:00, Eksekutif,70830,
JKA02098,Malabar,KA88,Madiun,Pasar Senen,08/05/2024,23:55,12:55,Bisnis,195487,TERLAMBAT
JKA00826,Pasundan,KA593,Semarang Tawang,Surabaya Gubeng,31-07-2024,06:05,20.30,Ekonomi,145505,
JKA00960,Kertajaya,KA860,Solo Balapan,Surabaya Gubeng,2024-07-10,2:30,18:50,eksekutif,154506,TERLAMBAT
JKA02740,Turangga,KA617,Surabaya Gubeng,Gambir,06-02-2024,21:15:00,04:25:00,EKONOMI,75457,-
JKA02042,Sembrani,KA992,Purwokerto,Solo Balapan,05-05-2025,12:10:00,11.20,Bisnis ,195227,-
JKA01817,Lodaya,KA919,Yogyakarta,Malang,2025-06-26,05:35:00,08:25,Bisnis,45782,Tepat Waktu
JKA00018,Argo Bromo Anggrek,KA714,Purwokerto,Madiun,20-07-2024,13.05,19:25,Bisnis ,203308,tepat waktu
JKA02871,Gaya Baru Malam,KA630,Gambir,Jember,10/05/2024,12:05:00,07:20,Ekonomi,201385,Dibatalkan
JKA01541,Malabar,KA936,Jember,Surabaya Gubeng,2024-11-20,14:45,20:40:00,Bisnis ,73957,tepat waktu
JKA01728,Serayu,KA395,Pasar Senen,Gambir,23-08-2024,12:45,21:10,Ekonomi,46657,tepat waktu
JKA02628,Malabar,KA519,Kediri,Madiun,04-05-2024,8:20,21:15,Ekonomi,195679,NaN
JKA00201,Progo,KA931,Pasar Senen,Surabaya Pasarturi,15 Jul 2025,4:55,18:45:00,Bisnis ,752126,Dibatalkan
JKA02951,Sembrani,KA443,Madiun,Yogyakarta,19 Apr 2025,21.05,02.00,Ekonomi,103543,-
JKA01965,Pasundan,KA658,Kediri,Bandung,26/02/2025,02.35,02:35,Bisnis,247352,NULL
JKA01082,  Gaya Baru Malam  ,KA711,Surabaya Gubeng,Purwokerto,26/06/2025,02:20:00,17:50, Eksekutif,148163,Terlambat
JKA02166,Gaya Baru Malam,KA365,Solo Balapan,Malang,28/01/2025,05:30:00,12:05:00,Ekonomi,,
JKA00567,Bengawan,KA200,Jember,Purwokerto,23-08-2025,00:45,22:25, Eksekutif,71042,-
JKA00261,  Taksaka  ,KA626,Yogyakarta,Pasar Senen,01-04-2024,13:55:00,22:10,Bisnis,203570,Terlambat
JKA02819,Lodaya,KA987,Jember,Bandung,15-11-2024,20:15,21:20, Eksekutif,148322,Terlambat
JKA02612,,KA520,Jakarta Kota,Yogyakarta,2024-02-23,12:25:00,20.35,-,74864,Tepat Waktu
JKA01026,Progo,KA378,Yogyakarta,Cirebon,30 May 2024,07:05:00,17:55,Bisnis ,47239,TERLAMBAT
JKA02837,Kaligung,KA566,Madiun,Surabaya Gubeng,25/06/2025,16:40,12:35,Eksekutif,752456,
JKA00301,Joglosemarkerto,KA898,Jakarta Kota,Cirebon,24-02-2025,14:35,08.10, Eksekutif,198254,NULL
JKA00680,Harina,KA79,Kediri,Pasar Senen,31-05-2025,9:20,2:40,EKONOMI,753847,
JKA00131,Brantas,KA876,Cirebon,Gambir,08-08-2024,4:05,11:30,Bisnis ,199262,tepat waktu
JKA02642,ARGO PARAHYANGAN,KA645,Malang,Bandung,25 Jan 2025,04.15,20.10,Bisnis,46980,NULL
JKA01750,Kertajaya,KA377,Solo Balapan,Semarang Tawang,2025-03-09,5:20,06:25:00,eksekutif,399711,Tepat Waktu
JKA01633,Gaya Baru Malam,KA839,Surabaya Pasarturi,Purwokerto,14/06/2025,10:10:00,20:45,Bisnis ,78529,Tepat Waktu
JKA00311,Jayabaya,KA862,Semarang Tawang,Malang,17/08/2024,15:40,09:35:00,Eksekutif,399921,Dibatalkan
JKA00756,Bengawan,KA108,Jember,Cirebon,2025-07-13,17:40,12:35,Eksekutif,196304,
JKA02775,,KA535,Kediri,Pasar Senen,2024-08-02,13:55:00,01.05,Eksekutif,49942,TERLAMBAT
JKA02860,Malabar,,Jember,Semarang Tawang,2024-11-16,01:40:00,14:05:00,Ekonomi,301191,tepat waktu
JKA01546,Joglosemarkerto,KA615,Purwokerto,Surabaya Pasarturi,2024-06-12,04.20,06:25,eksekutif,,-
JKA01946,Matarmaja,KA566,Madiun,Solo Balapan,2025-04-23,06:10:00,03:40:00,Ekonomi,502405,
JKA00175,Argo Bromo Anggrek,KA391,Gambir,Purwokerto,2024-03-05,22.05,16.05, Eksekutif,204937,tepat waktu
JKA02086,Turangga,KA407,Madiun,Gambir,08-03-2025,01:30:00,20.05,EKONOMI,499152,Terlambat
JKA00122,Mutiara Selatan,KA654,Jakarta Kota,Purwokerto,04/11/2024,16:45,23.30,Bisnis ,48921,tepat waktu
JKA01198,  Gaya Baru Malam  ,KA472,Cirebon,Jakarta Kota,2025-02-01,00:05:00,11:45,Bisnis ,Rp46.718,tepat waktu
JKA00610,Progo,KA443,Madiun,Surabaya Gubeng,11-04-2025,08:00:00,2:55,Bisnis,Rp76.513,tepat waktu
JKA01555,Bengawan,KA528,Bandung,Semarang Tawang,30 Oct 2024,23.15,03.35,eksekutif,150137,
JKA00424,Pasundan,KA959,Malang,Bandung,12 Oct 2024,1:40,15:10,Ekonomi,745513,Tepat Waktu
JKA02685,BIMA,KA24,Bandung,Solo Balapan,2024-02-08,05.50,22:05,Eksekutif,295864,Tepat Waktu
JKA00978,Harina,KA195,Kediri,Cirebon,2024-07-02,04.55,19:55,EKONOMI,153448,Tepat Waktu
JKA00522,Sancaka,KA585,Solo Balapan,Kediri,24-01-2024,17:55:00,7:30,eksekutif,747023,Tepat Waktu
JKA00065,Bima,KA114,Jakarta Kota,Malang,22 May 2024,14:45,02.00,Bisnis,103991,tepat waktu
JKA02777,Tawang Jaya,KA329,Malang,Jakarta Kota,14/03/2024,14.45,08:55,Eksekutif,145356,Terlambat
JKA00258,Argo Bromo Anggrek,KA501,Kediri,Madiun,13 Feb 2024,03:15:00,21:40,Bisnis ,Rp748.817,Terlambat
JKA00221,KERTAJAYA,KA919,Purwokerto,Semarang Tawang,29-12-2024,07.40,01.50,eksekutif,54092,Dibatalkan
JKA01639,TAKSAKA,KA10,Pasar Senen,Surabaya Gubeng,21 Dec 2024,7:00,5:40,eksekutif,398125,TERLAMBAT
JKA01076,Bengawan,KA251,Semarang Tawang,Solo Balapan,13 Aug 2024,02.05,04.45,Bisnis,,-
JKA00035,Sembrani,KA845,Semarang Tawang,Solo Balapan,22-05-2025,21:30,14.05,Ekonomi,246899,TERLAMBAT
JKA00006,Malabar,KA166,Surabaya Pasarturi,Solo Balapan,10 Jun 2024,00.55,16:10, Eksekutif,203317,null
JKA01486,Tawang Jaya,KA437,Semarang Tawang,Madiun,08/07/2024,17:50,17:10,eksekutif,147726,-
JKA01369,Joglosemarkerto,KA276,Purwokerto,Jember,10/06/2025,17.20,12:50,Bisnis,252976,Tepat Waktu
JKA01060,Progo,KA159,Malang,Solo Balapan,21/06/2024,16:55,3:25,Bisnis,147340,TERLAMBAT
JKA01469,Brantas,KA820,Malang,Surabaya Pasarturi,2025-05-06,3:10,12:45,Ekonomi,247002,Terlambat
JKA02952,Pasundan,KA80,Gambir,Semarang Tawang,21-04-2024,09:55:00,8:05,eksekutif,104163,Terlambat
JKA02978,Gajayana,KA758,Cirebon,Surabaya Pasarturi,17-02-2025,1:05,06:25:00,EKONOMI,97856,TERLAMBAT
JKA02945,Progo,KA375,Cirebon,Solo Balapan,10/09/2024,03:20,18.30,Bisnis,196011,tepat waktu
JKA02488,Joglosemarkerto,KA516,Semarang Tawang,Kediri,2024-02-14,18:45,08:00:00,Bisnis ,45898,tepat waktu
JKA01674,Turangga,KA925,Bandung,Solo Balapan,10 Oct 2024,2:25,22.30,Bisnis,97312,Dibatalkan
JKA01889,Turangga,KA318,Semarang Tawang,Jakarta Kota,2025-05-31,22:00,17:20,NULL,Rp101.179,-
JKA01532,Malabar,KA254,Jakarta Kota,Malang,2025-03-27,23:35,13:00,eksekutif,201182,Terlambat
JKA02186,Bengawan,KA116,Kediri,Jember,01-03-2025,15.50,9:45,Bisnis ,48622,Tepat Waktu
JKA02717,Argo Bromo Anggrek,KA822,Malang,Bandung,02 Oct 2024,08:25,00:45:00,Eksekutif,299380,Tepat Waktu
JKA02758,Kaligung,KA990,Jakarta Kota,Yogyakarta,25/01/2025,05:15,01.35,eksekutif,403426,Terlambat
JKA01936,Jayabaya,KA232,Surabaya Pasarturi,Madiun,28 May 2024,13:40:00,2:50,eksekutif,404349,Terlambat
JKA02496,Mutiara Selatan,KA852,Madiun,Gambir,14/05/2024,05:35,01:55:00, Eksekutif,147064,N/A
jka01675,Malabar,KA664,Cirebon,Madiun,2025-03-29,19.40,01.40,Bisnis,399948,
JKA01822,Turangga,KA992,Surabaya Pasarturi,Cirebon,29/03/2024,20:25,18:15:00,eksekutif,749704,Terlambat
JKA02952,Pasundan,KA80,Gambir,Semarang Tawang,21-04-2024,09:55:00,8:05,eksekutif,104163,Terlambat
JKA02442,Gaya Baru Malam,KA895,Madiun,Purwokerto,2024-07-01,08.25,09:20:00,Bisnis,,Tepat Waktu
JKA02995,Argo Parahyangan,KA586,Gambir,Solo Balapan,2024-05-01,22:10:00,15:20:00, Eksekutif,Rp752.694,Dibatalkan
JKA00162,Gaya Baru Malam,,Semarang Tawang,Gambir,21/06/2025,21:25,13:50,eksekutif,251305,TERLAMBAT
JKA02048,Kaligung,KA434,Solo Balapan,Yogyakarta,18/03/2024,05:20:00,18:50,Bisnis,203094,TERLAMBAT
JKA01941,Sembrani,KA451,Semarang Tawang,Bandung,2024-05-14,12:45,21:50:00,Eksekutif,75714,
JKA01253,Harina,KA791,Jakarta Kota,Bandung,07-07-2024,02.50,16:45, Eksekutif,196675,
JKA02183,Matarmaja,KA835,Semarang Tawang,Jakarta Kota,20-09-2024,20.40,23:20:00,Ekonomi,402566,-
JKA00303,Turangga,KA298,Surabaya Pasarturi,Madiun,21 May 2025,4:30,19.15,Bisnis ,151853,Tepat Waktu
JKA01106,Sembrani,KA379,Semarang Tawang,Cirebon,03 May 2025,14:10:00,10:45:00,eksekutif,195408,TERLAMBAT
JKA02392,Joglosemarkerto,KA272,Cirebon,Jember,2024-02-29,03:00:00,7:40,Bisnis,199446,
JKA01847,Kertajaya,KA29,Purwokerto,Jember,21-03-2024,08:20:00,17:40, Eksekutif,402466,
JKA00268,  Jayabaya  ,KA373,Purwokerto,Bandung,29-01-2025,16.00,13:20, Eksekutif,75500,-
JKA01857,Malabar,KA743,Gambir,Yogyakarta,05-02-2025,10:35:00,22:20:00,Ekonomi,301468,Terlambat
JKA01163,Sancaka,KA316,Yogyakarta,Solo Balapan,2025-03-16,20:50,01:20:00,Eksekutif,746289,
JKA02651,ARGO BROMO ANGGREK,KA245,Solo Balapan,Surabaya Gubeng,09-08-2025,16.20,08:25,Bisnis ,247963,Dibatalkan
JKA00471,Bengawan,KA848,Surabaya Gubeng,Bandung,16/01/2025,01:15:00,20:35,-,395553,Dibatalkan
JKA02057,  Argo Bromo Anggrek  ,KA506,Semarang Tawang,Purwokerto,03 Oct 2024,16:00,22:15, Eksekutif,198460,Dibatalkan
JKA00960,Kertajaya,KA860,Solo Balapan,Surabaya Gubeng,2024-07-10,2:30,18:50,eksekutif,154506,TERLAMBAT
JKA01513,Serayu,KA749,Surabaya Pasarturi,Purwokerto,2025-01-23,18:05,03.00,Eksekutif,397574,Dibatalkan
JKA01771,Sembrani,KA789,Madiun,Pasar Senen,01-07-2025,15:35,10:40:00,Bisnis ,248591,tepat waktu
JKA01335,Tawang Jaya,KA679,Madiun,Purwokerto,25 Mar 2024,03.20,9:05,EKONOMI,247628,
JKA01556,Tawang Jaya,KA279,Cirebon,Solo Balapan,01 Dec 2024,0:00,22:15:00,Bisnis ,247514,-
JKA01880,Bengawan,KA31,Jember,Bandung,2024-04-03,14.05,19:55,Bisnis,295420,TERLAMBAT
JKA02144,Matarmaja,KA91,Cirebon,Jakarta Kota,08-06-2025,18:55,07:55:00,Bisnis ,503159,TERLAMBAT
JKA02384,  Kahuripan  ,KA525,Semarang Tawang,Bandung,2024-01-24,21:10,15:45, Eksekutif,252595,
JKA02825,SANCAKA,KA830,Gambir,Jakarta Kota,20-01-2024,15:55,18:20,eksekutif,252099,Tepat Waktu
JKA00893,Gaya Baru Malam,KA508,Gambir,Purwokerto,07/04/2025,05:05,06:40:00,EKONOMI,53344,tepat waktu
JKA01474,Bengawan,KA166,Bandung,Semarang Tawang,2025-05-26,06:20:00,11:30,Bisnis ,76750,-
JKA00064,Bengawan,KA396,Kediri,Yogyakarta,06 Oct 2024,16:10:00,02:15:00,Ekonomi,51797,
JKA01521,Pasundan,KA164,Malang,Jakarta Kota,2024-08-21,04:45:00,06:20,Bisnis ,203473,
JKA00907,Kaligung,KA333,Pasar Senen,Yogyakarta,04 Aug 2025,02:25,04.00,EKONOMI,245188,
JKA00601,Bengawan,KA458,Solo Balapan,Madiun,12-01-2024,8:15,09:00,Bisnis ,296289,Terlambat
JKA01473,Kahuripan,KA884,Semarang Tawang,Surabaya Pasarturi,21/08/2025,03:00,16:05:00,EKONOMI,746861,
JKA00665,Mutiara Selatan,KA657,Pasar Senen,Bandung,06-03-2025,20:45:00,00:05:00,EKONOMI,149144,
jka01477,Sancaka,KA125,Malang,Semarang Tawang,2025-02-12,12:40,19:25:00,Ekonomi,78663,Dibatalkan
JKA01511,Progo,KA485,Madiun,Purwokerto,2025-06-04,18:50:00,06.25, Eksekutif,197154,-
JKA00015,Bima,KA417,Cirebon,Jember,31 May 2024,04.00,11.00,Bisnis,146684,
JKA01560,Mutiara Selatan,KA807,Pasar Senen,Purwokerto,05-01-2024,06:40:00,16.10,Bisnis ,53673,Dibatalkan
JKA02296,LODAYA,KA585,Semarang Tawang,Gambir,10-04-2025,18:25,9:20, Eksekutif,102225,
JKA02771,Brantas,KA830,Surabaya Gubeng,Gambir,2025-01-27,00.40,10:50:00,Eksekutif,196985,Tepat Waktu
JKA00244,Harina,KA241,Cirebon,Jember,17/02/2025,09.00,17:00,Bisnis ,500885,Tepat Waktu
JKA01906,Sembrani,,Solo Balapan,Jakarta Kota,08 Nov 2024,06:05,12.40,EKONOMI,101627,-
JKA01519,Gaya Baru Malam,KA170,Madiun,Malang,16/06/2025,19:30,02:25,Eksekutif,47260,
JKA00974,Mutiara Selatan,KA554,Jakarta Kota,Gambir,2024-10-18,06:20,00:15:00,Ekonomi,Rp103.905,TERLAMBAT
JKA01964,Sancaka,KA943,Purwokerto,Kediri,27 Jul 2025,12:30,08.00, Eksekutif,77247,Dibatalkan
JKA01843,Jayabaya,,Gambir,Surabaya Pasarturi,28 Apr 2025,04:20:00,23:20:00,Bisnis,498458,TERLAMBAT
JKA02242,Matarmaja,KA231,Bandung,Cirebon,10 Jul 2024,20.00,08:40:00,Ekonomi,502732,Terlambat
JKA02956,,KA63,Jakarta Kota,Semarang Tawang,12-04-2025,19:55,18:25,EKONOMI,495474,
JKA00574,Bengawan,KA47,Purwokerto,Madiun,15/02/2024,3:35,07.55,N/A,153114,Tepat Waktu
JKA01548,Lodaya,KA961,Surabaya Pasarturi,Malang,2025-02-11,14:10:00,11:35,Ekonomi,250078,tepat waktu
JKA02950,Brantas,KA652,Semarang Tawang,Solo Balapan,2025-02-26,19:00,16.40, Eksekutif,196124,
JKA01561,Bima,KA697,Yogyakarta,Semarang Tawang,03/04/2025,15.15,22:30,eksekutif,49431,-
JKA01915,Gaya Baru Malam,KA562,Madiun,Solo Balapan,11-07-2024,20:05,13:40,eksekutif,252774,TERLAMBAT
JKA00854,Turangga,KA863,Bandung,Gambir,2024-11-25,10.10,7:40,EKONOMI,50820,tepat waktu
JKA02290,Kahuripan,KA541,Surabaya Pasarturi,Kediri,2024-03-27,18:30:00,02.50,EKONOMI,98112,tepat waktu
JKA00544,Lodaya,KA214,Yogyakarta,Solo Balapan,04/10/2024,06:25,04:35, Eksekutif,295416,-
JKA02614,Sembrani,KA720,Solo Balapan,Kediri,2025-01-08,23:55,13:50:00,Ekonomi,496667,tepat waktu
JKA00198,Gajayana,KA980,Cirebon,Surabaya Gubeng,13/08/2025,09.25,21:40:00, Eksekutif,396284,-
JKA02540,Argo Bromo Anggrek,KA744,Bandung,Kediri,2025-03-07,03:55,17:55, Eksekutif,77230,TERLAMBAT
JKA02116,Harina,KA125,Cirebon,Jember,10/12/2024,19:20:00,07:00:00,Bisnis ,103528,Dibatalkan
JKA00343,Bengawan,KA598,Madiun,Cirebon,31/03/2025,07:10,01.10,EKONOMI,303407,Dibatalkan
JKA02845,Pasundan,KA553,Bandung,Surabaya Pasarturi,05-05-2024,12:55,15:25:00,Eksekutif,54273,Dibatalkan
JKA01918,Pasundan,KA521,Jember,Pasar Senen,14 Mar 2024,03:55,07:35:00,Bisnis,104651,
JKA00615,,KA975,Yogyakarta,Jakarta Kota,2024-07-11,16:05:00,04.05,Bisnis,299962,
JKA02490,Sancaka,KA228,Solo Balapan,Gambir,29/12/2024,06:40,08:45:00,Eksekutif,197975,-
JKA02972,Jayabaya,KA147,Semarang Tawang,Bandung,11 Aug 2025,06:50,20:00,NULL,753475,Tepat Waktu
JKA01709,  Jayabaya  ,,Malang,Yogyakarta,2025-03-02,19:35:00,05:45,Ekonomi,254625,tepat waktu
JKA02630,Joglosemarkerto,KA813,Malang,Kediri,21/03/2025,11:15,08:35, Eksekutif,70189,Tepat Waktu
JKA01261,Sancaka,KA417,Semarang Tawang,Surabaya Gubeng,2024-03-07,11:35:00,07:05,Eksekutif,53746,null
JKA00003,Argo Parahyangan,KA664,Bandung,Jakarta Kota,2024-08-26,12:20:00,20:25,Ekonomi,248432,-
JKA00682,Argo Parahyangan,KA472,Kediri,Cirebon,2025-01-19,17:55,20:35,eksekutif,148938,
JKA01725,Jayabaya,KA100,Pasar Senen,Purwokerto,18 Aug 2024,6:40,12:20:00,Bisnis,99987,-
JKA00335,Bima,KA17,Pasar Senen,Solo Balapan,03-08-2024,21.25,22.35,NULL,250597,Dibatalkan
JKA02838,Progo,KA97,Bandung,Cirebon,08 Jul 2025,5:50,01:50:00,Ekonomi,252755,-
JKA02707,Kertajaya,KA356,Cirebon,Jakarta Kota,2024-11-14,20:10:00,09.25,EKONOMI,102546,-
JKA01795,Matarmaja,KA486,Surabaya Pasarturi,Yogyakarta,10-08-2024,6:40,23.35, Eksekutif,197605,Terlambat
JKA02278,Malabar,KA589,Madiun,Solo Balapan,12 Aug 2024,8:05,05.30,eksekutif,100247,-
JKA01752,Bengawan,KA420,Surabaya Pasarturi,Solo Balapan,26/03/2025,2:50,14:05:00, Eksekutif,196514,-
JKA01686,Malabar,,Yogyakarta,Kediri,2024-02-22,02:50,9:00,EKONOMI,199045,Terlambat
JKA00372,  Progo  ,KA462,Bandung,Kediri,03 Mar 2025,20:20:00,05.10,Bisnis,98244,Tepat Waktu
JKA02528,Progo,KA142,Jember,Surabaya Gubeng,2024-02-05,19.20,3:00,Ekonomi,199102,Dibatalkan
JKA01305,  Kaligung  ,,Bandung,Yogyakarta,2025-03-07,09:20:00,22.30,EKONOMI,750309,tepat waktu
JKA01345,Kertajaya,KA508,Solo Balapan,Purwokerto,08/09/2024,07:15:00,01:00:00,Eksekutif,253567,TERLAMBAT
JKA00928,Bengawan,KA429,Surabaya Gubeng,Yogyakarta,28-02-2024,11.15,00:25,Bisnis ,504895,TERLAMBAT
JKA02054,Kertajaya,KA151,Yogyakarta,Kediri,26 Feb 2025,6:45,20:00:00, Eksekutif,49501,Dibatalkan
JKA01493,Argo Bromo Anggrek,KA428,Yogyakarta,Surabaya Gubeng,25 Feb 2024,23.25,21:00,Bisnis,Rp496.565,-
JKA00232,Matarmaja,KA2,Jember,Cirebon,28/12/2024,19:45:00,16:55:00,eksekutif,104984,Terlambat
JKA00072,Pasundan,KA913,Malang,Surabaya Gubeng,05/05/2024,2:35,22:35, Eksekutif,250692,Dibatalkan
JKA02524,Taksaka,KA232,Madiun,Surabaya Pasarturi,24 Nov 2024,08:55,21.40,Eksekutif,399861,Tepat Waktu
JKA02924,Taksaka,KA722,Surabaya Pasarturi,Solo Balapan,27-09-2024,11.35,07:05,Eksekutif,101720,TERLAMBAT
JKA02376,Lodaya,KA472,Semarang Tawang,Cirebon,05/05/2024,23.15,06.05,Bisnis,252074,
JKA02710,Jayabaya,KA465,Pasar Senen,Semarang Tawang,09/03/2025,12:25,16:15:00,Eksekutif,202515,NaN
JKA01692,Harina,KA24,Cirebon,Pasar Senen,20 May 2025,18:05:00,17:50, Eksekutif,95333,Tepat Waktu
JKA01700,Malabar,KA253,Jakarta Kota,Madiun,26-02-2024,16:05,06.55, Eksekutif,152805,-
JKA01229,Harina,KA987,Bandung,Solo Balapan,04 Aug 2024,2:20,00.35, Eksekutif,399959,
JKA02453,Bengawan,KA983,Surabaya Pasarturi,Yogyakarta,2024-08-17,04:10:00,05.35,Bisnis,75633,
JKA01993,Sancaka,KA485,Pasar Senen,Madiun,03/01/2025,01:30,03:15,Eksekutif,200989,Terlambat
JKA01924,Bengawan,KA761,Jember,Gambir,2024-10-22,09:50,6:30,Ekonomi,502289,
JKA01006,Sembrani,KA614,Surabaya Pasarturi,Bandung,2025-02-01,12:55,23.15,EKONOMI,251566,none
JKA01831,Tawang Jaya,KA80,Bandung,Yogyakarta,04 Mar 2025,00:20,10:25:00,EKONOMI,73849,-
JKA01207,Sancaka,KA166,Gambir,Surabaya Pasarturi,12 Jul 2025,17.00,03:40:00, Eksekutif,748643,-
JKA02466,Progo,KA186,Cirebon,Solo Balapan,28 Mar 2025,16:15,14:25,eksekutif,,none
JKA01800,Taksaka,KA710,Bandung,Madiun,27-11-2024,11:30:00,7:05,eksekutif,45758,-
JKA01592,Mutiara Selatan,KA162,Pasar Senen,Kediri,13-05-2024,11.45,01.40, Eksekutif,748836,Dibatalkan
JKA00875,Brantas,KA962,Madiun,Bandung,07 Jul 2025,21.40,09.10,eksekutif,203431,
JKA01118,Jayabaya,KA426,Bandung,Malang,07-11-2024,11:25,22:35, Eksekutif,297223,Tepat Waktu
JKA01557,Sembrani,KA315,Semarang Tawang,Malang,12/01/2025,14:50,07:35:00,eksekutif,49473,tepat waktu
JKA02794,Kahuripan,KA404,Pasar Senen,Purwokerto,2025-05-04,17:15,16:50,eksekutif,48622,
JKA01874,Argo Bromo Anggrek,KA652,Jember,Yogyakarta,19 May 2024,04:15,13.35, Eksekutif,46040,Terlambat
JKA00709,Sancaka,KA667,Semarang Tawang,Purwokerto,2024-06-12,12.50,00:25:00,Eksekutif,201634,TERLAMBAT
JKA01913,Gaya Baru Malam,KA504,Jember,Solo Balapan,2024-04-11,10:30,07:00:00,eksekutif,495481,tepat waktu
JKA00325,Kaligung,KA597,Pasar Senen,Purwokerto,30/06/2025,11.20,21:55,Bisnis ,303514,TERLAMBAT
JKA02511,Gajayana,KA707,Surabaya Gubeng,Pasar Senen,29/04/2025,10:50,19:00,Eksekutif,76402,tepat waktu
JKA01743,  Progo  ,KA962,Yogyakarta,Purwokerto,18 Oct 2024,09.40,20:35,Eksekutif,147756,Dibatalkan
JKA01003,Serayu,KA678,Cirebon,Kediri,20-03-2024,19:55:00,01.45, Eksekutif,245232,
JKA02385,Turangga,KA503,Surabaya Gubeng,Yogyakarta,23-06-2024,01:40,20:35:00,Bisnis ,45205,Tepat Waktu
JKA02681,  Progo  ,KA636,Jember,Pasar Senen,26 Mar 2025,01.05,21.10,Bisnis ,99382,Terlambat
JKA00853,,KA764,Cirebon,Madiun,2025-06-23,20:10,03:55,Eksekutif,Rp152.077,
JKA01037,Argo Bromo Anggrek,KA417,Jember,Malang,2024-04-09,19:50:00,20.40,eksekutif,197111,
JKA02487,Argo Bromo Anggrek,KA218,Solo Balapan,Surabaya Pasarturi,10 Mar 2025,11:00,16.00,Bisnis ,196394,
JKA01668,Bengawan,KA719,Purwokerto,Surabaya Gubeng,2025-03-22,12:55,10.55,Eksekutif,101436,Tepat Waktu
JKA01661,Serayu,KA23,Surabaya Gubeng,Malang,2024-08-20,22:20,14:30,Eksekutif,500257,tepat waktu
JKA02370,Lodaya,KA375,Jember,Solo Balapan,2024-12-06,01.35,08.15,Bisnis,245023,
JKA00906,Jayabaya,KA56,Semarang Tawang,Cirebon,19-01-2024,21:30,01:00:00,EKONOMI,98589,Tepat Waktu
JKA01454,Bima,KA866,Pasar Senen,Gambir,04 Sep 2024,20:35,04.35,Eksekutif,45126,-
JKA01238,Progo,KA318,Malang,Surabaya Gubeng,2024-09-11,07:15,15.15,Ekonomi,148411,tepat waktu
JKA02852,Lodaya,KA279,Kediri,Malang,28/04/2025,10.40,01:00, Eksekutif,Rp298.063,
JKA01828,SEMBRANI,KA9,Jember,Kediri,17 Mar 2024,19:10,20:20,Bisnis ,754988,tepat waktu
